[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0],[0.0, 0.0]
[0.6031, 0.8324],[0.7583, 0.6786],[0.9557, 0.5845],[1.0, 0.5202],[1.0, 0.4477],[1.0, 0.7567],[1.0, 0.8889],[1.0, 0.8691],[1.0, 0.821],[1.0, 0.8854],[1.0, 0.9971],[1.0, 0.9664],[1.0, 0.9314],[0.9563, 0.9897],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.8878, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6056, 0.8302],[0.7609, 0.6789],[0.957, 0.5824],[1.0, 0.5166],[1.0, 0.4477],[1.0, 0.7549],[1.0, 0.8868],[1.0, 0.8716],[1.0, 0.8242],[1.0, 0.879],[1.0, 0.9946],[1.0, 0.9678],[1.0, 0.931],[0.9614, 0.983],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.8903, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6131, 0.8295],[0.7646, 0.6725],[0.9607, 0.5785],[1.0, 0.518],[1.0, 0.4494],[1.0, 0.7521],[1.0, 0.8872],[1.0, 0.8663],[1.0, 0.8186],[1.0, 0.8801],[1.0, 0.9957],[1.0, 0.9618],[1.0, 0.9257],[0.9677, 0.9847],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.8998, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6188, 0.8278],[0.7709, 0.6743],[0.9677, 0.5792],[1.0, 0.5166],[1.0, 0.4484],[1.0, 0.7521],[1.0, 0.8868],[1.0, 0.8691],[1.0, 0.8203],[1.0, 0.8769],[1.0, 0.9964],[1.0, 0.9688],[1.0, 0.931],[0.9746, 0.9809],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.9054, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6263, 0.8249],[0.7759, 0.6729],[0.9695, 0.5796],[1.0, 0.5184],[1.0, 0.4505],[1.0, 0.7461],[1.0, 0.8889],[1.0, 0.8688],[1.0, 0.8207],[1.0, 0.8716],[1.0, 0.9985],[1.0, 0.9646],[1.0, 0.9261],[0.9758, 0.9763],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.9067, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6339, 0.8253],[0.786, 0.6722],[0.9752, 0.5813],[1.0, 0.5184],[1.0, 0.447],[1.0, 0.7471],[1.0, 0.89],[1.0, 0.8709],[1.0, 0.8196],[1.0, 0.8758],[1.0, 0.9996],[1.0, 0.966],[1.0, 0.9261],[0.9809, 0.9816],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.9111, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6364, 0.8221],[0.7891, 0.6725],[0.9821, 0.581],[1.0, 0.5187],[1.0, 0.4501],[1.0, 0.7468],[1.0, 0.8932],[1.0, 0.873],[1.0, 0.821],[1.0, 0.8723],[1.0, 1.0],[1.0, 0.9706],[1.0, 0.9299],[0.9796, 0.9766],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.9086, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6314, 0.8161],[0.7866, 0.6694],[0.9796, 0.5806],[1.0, 0.5212],[1.0, 0.4569],[1.0, 0.7468],[1.0, 0.8893],[1.0, 0.8691],[1.0, 0.8186],[1.0, 0.872],[1.0, 0.9996],[1.0, 0.9685],[1.0, 0.9282],[0.9853, 0.9748],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.913, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6364, 0.8118],[0.7885, 0.6662],[0.9815, 0.5767],[1.0, 0.518],[1.0, 0.4569],[1.0, 0.7426],[1.0, 0.8822],[1.0, 0.8621],[1.0, 0.8126],[1.0, 0.8677],[1.0, 0.9961],[1.0, 0.9649],[1.0, 0.9229],[0.9834, 0.9713],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.9123, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6333, 0.8104],[0.7847, 0.6651],[0.9783, 0.5767],[1.0, 0.518],[1.0, 0.4554],[1.0, 0.7418],[1.0, 0.8836],[1.0, 0.8667],[1.0, 0.8186],[1.0, 0.8631],[1.0, 0.9936],[1.0, 0.9664],[1.0, 0.9261],[0.984, 0.9646],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.9117, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6245, 0.8104],[0.7797, 0.6619],[0.9758, 0.5746],[1.0, 0.5177],[1.0, 0.454],[1.0, 0.7376],[1.0, 0.8822],[1.0, 0.8635],[1.0, 0.814],[1.0, 0.8624],[1.0, 0.9918],[1.0, 0.9618],[1.0, 0.9215],[0.979, 0.966],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.9098, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6157, 0.8073],[0.7741, 0.6584],[0.9727, 0.5714],[1.0, 0.5159],[1.0, 0.453],[1.0, 0.7348],[1.0, 0.884],[1.0, 0.8631],[1.0, 0.8108],[1.0, 0.8585],[1.0, 0.9922],[1.0, 0.9607],[1.0, 0.919],[0.9771, 0.9625],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.9073, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6094, 0.8062],[0.7627, 0.6563],[0.9645, 0.5697],[1.0, 0.5159],[1.0, 0.4501],[1.0, 0.7302],[1.0, 0.8815],[1.0, 0.8659],[1.0, 0.8147],[1.0, 0.8543],[1.0, 0.9911],[1.0, 0.9632],[1.0, 0.92],[0.9721, 0.9586],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.8998, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6106, 0.8048],[0.7621, 0.6563],[0.9626, 0.5711],[1.0, 0.5177],[1.0, 0.453],[1.0, 0.7337],[1.0, 0.8808],[1.0, 0.8642],[1.0, 0.8126],[1.0, 0.8596],[1.0, 0.9904],[1.0, 0.9596],[1.0, 0.9172],[0.9695, 0.9639],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.8985, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6062, 0.8055],[0.7577, 0.6563],[0.9607, 0.5721],[1.0, 0.5198],[1.0, 0.4533],[1.0, 0.7326],[1.0, 0.8833],[1.0, 0.8628],[1.0, 0.8104],[1.0, 0.8596],[1.0, 0.9936],[1.0, 0.9611],[1.0, 0.9186],[0.967, 0.9639],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.8966, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6043, 0.8058],[0.7571, 0.6556],[0.9607, 0.5739],[1.0, 0.5219],[1.0, 0.4562],[1.0, 0.7319],[1.0, 0.8857],[1.0, 0.8674],[1.0, 0.815],[1.0, 0.8582],[1.0, 0.9939],[1.0, 0.9614],[1.0, 0.9176],[0.9645, 0.9632],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.896, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6106, 0.8037],[0.764, 0.6542],[0.9651, 0.5739],[1.0, 0.5226],[1.0, 0.4572],[1.0, 0.7344],[1.0, 0.8822],[1.0, 0.8621],[1.0, 0.8133],[1.0, 0.8617],[1.0, 0.9915],[1.0, 0.9565],[1.0, 0.9147],[0.9633, 0.966],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.8979, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6075, 0.803],[0.7602, 0.6538],[0.9601, 0.5707],[1.0, 0.5184],[1.0, 0.4554],[1.0, 0.7334],[1.0, 0.8797],[1.0, 0.8596],[1.0, 0.8097],[1.0, 0.8603],[1.0, 0.9893],[1.0, 0.9568],[1.0, 0.9144],[0.9658, 0.9639],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.8991, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6043, 0.8012],[0.759, 0.6524],[0.9595, 0.5675],[1.0, 0.5141],[1.0, 0.4519],[1.0, 0.7291],[1.0, 0.8762],[1.0, 0.8568],[1.0, 0.8055],[1.0, 0.855],[1.0, 0.9858],[1.0, 0.9554],[1.0, 0.9126],[0.9664, 0.9589],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9996],[0.8979, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6106, 0.8009],[0.7609, 0.6531],[0.9576, 0.5682],[1.0, 0.5145],[1.0, 0.4501],[1.0, 0.7273],[1.0, 0.872],[1.0, 0.8553],[1.0, 0.8048],[1.0, 0.8536],[1.0, 0.983],[1.0, 0.9526],[1.0, 0.9108],[0.967, 0.9582],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9968],[0.8979, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6113, 0.8002],[0.7615, 0.651],[0.9582, 0.5665],[1.0, 0.5138],[1.0, 0.4516],[1.0, 0.7249],[1.0, 0.8681],[1.0, 0.8543],[1.0, 0.8041],[1.0, 0.8497],[1.0, 0.9794],[1.0, 0.9515],[1.0, 0.9098],[0.9695, 0.9543],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9961],[0.9004, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6125, 0.8005],[0.7621, 0.6503],[0.9633, 0.5661],[1.0, 0.5173],[1.0, 0.4509],[1.0, 0.7235],[1.0, 0.8645],[1.0, 0.85],[1.0, 0.8041],[1.0, 0.8515],[1.0, 0.9784],[1.0, 0.948],[1.0, 0.9098],[0.9677, 0.9558],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9943],[0.8991, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6169, 0.8005],[0.7671, 0.6517],[0.9651, 0.5679],[1.0, 0.5205],[1.0, 0.4569],[1.0, 0.7249],[1.0, 0.8624],[1.0, 0.8465],[1.0, 0.7995],[1.0, 0.8525],[1.0, 0.9805],[1.0, 0.9497],[1.0, 0.9091],[0.9677, 0.9568],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9939],[0.8998, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6182, 0.802],[0.7684, 0.651],[0.9664, 0.57],[1.0, 0.5262],[1.0, 0.4625],[1.0, 0.7281],[1.0, 0.8621],[1.0, 0.8472],[1.0, 0.802],[1.0, 0.8568],[1.0, 0.9816],[1.0, 0.9512],[1.0, 0.9112],[0.9702, 0.9614],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9975],[0.9035, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6245, 0.8016],[0.7709, 0.6542],[0.9683, 0.5718],[1.0, 0.5258],[1.0, 0.4618],[1.0, 0.7263],[1.0, 0.8663],[1.0, 0.8483],[1.0, 0.8002],[1.0, 0.8536],[1.0, 0.9837],[1.0, 0.9536],[1.0, 0.9137],[0.9664, 0.9586],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.8985, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6226, 0.8027],[0.7697, 0.6538],[0.967, 0.5721],[1.0, 0.5255],[1.0, 0.4593],[1.0, 0.7302],[1.0, 0.8727],[1.0, 0.8568],[1.0, 0.8062],[1.0, 0.8575],[1.0, 0.9872],[1.0, 0.9586],[1.0, 0.9179],[0.9702, 0.9618],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.8985, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6157, 0.8044],[0.7646, 0.6556],[0.9601, 0.5711],[1.0, 0.5216],[1.0, 0.4562],[1.0, 0.7312],[1.0, 0.8741],[1.0, 0.8571],[1.0, 0.8065],[1.0, 0.8575],[1.0, 0.9908],[1.0, 0.9603],[1.0, 0.9183],[0.9683, 0.9618],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.8985, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6069, 0.8055],[0.7577, 0.6531],[0.9519, 0.57],[1.0, 0.5198],[1.0, 0.4558],[1.0, 0.7305],[1.0, 0.8758],[1.0, 0.8582],[1.0, 0.8101],[1.0, 0.8578],[1.0, 0.9911],[1.0, 0.9603],[1.0, 0.9197],[0.967, 0.9614],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.8973, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.61, 0.8051],[0.7596, 0.6524],[0.9501, 0.5697],[1.0, 0.5212],[1.0, 0.4576],[1.0, 0.7288],[1.0, 0.8762],[1.0, 0.8568],[1.0, 0.8073],[1.0, 0.8578],[1.0, 0.9918],[1.0, 0.9579],[1.0, 0.9162],[0.9664, 0.9618],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9975],[0.8966, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6012, 0.8055],[0.7533, 0.6556],[0.9475, 0.5735],[1.0, 0.5233],[1.0, 0.4576],[1.0, 0.7312],[1.0, 0.878],[1.0, 0.8606],[1.0, 0.8122],[1.0, 0.8578],[1.0, 0.9936],[1.0, 0.9632],[1.0, 0.9208],[0.9664, 0.9611],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.896, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6031, 0.8048],[0.7539, 0.6549],[0.9519, 0.575],[1.0, 0.5255],[1.0, 0.4562],[1.0, 0.7323],[1.0, 0.8833],[1.0, 0.8656],[1.0, 0.8164],[1.0, 0.8571],[1.0, 0.9978],[1.0, 0.9649],[1.0, 0.9218],[0.9589, 0.9593],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.8885, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5993, 0.8055],[0.7483, 0.6573],[0.9469, 0.5774],[1.0, 0.5272],[1.0, 0.4572],[1.0, 0.7344],[1.0, 0.8843],[1.0, 0.8702],[1.0, 0.821],[1.0, 0.8575],[1.0, 0.9975],[1.0, 0.9657],[1.0, 0.9222],[0.9563, 0.9596],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.8859, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.6012, 0.808],[0.7458, 0.6591],[0.9444, 0.5764],[1.0, 0.5258],[1.0, 0.4586],[1.0, 0.7365],[1.0, 0.8843],[1.0, 0.8709],[1.0, 0.8221],[1.0, 0.8589],[1.0, 0.9982],[1.0, 0.9664],[1.0, 0.9232],[0.9526, 0.96],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.8815, 1.0],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5999, 0.8083],[0.7445, 0.6588],[0.945, 0.5757],[1.0, 0.5248],[1.0, 0.4569],[1.0, 0.7372],[1.0, 0.8886],[1.0, 0.8737],[1.0, 0.8228],[1.0, 0.8599],[1.0, 1.0],[1.0, 0.9671],[1.0, 0.9239],[0.9507, 0.9614],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.8784, 1.0],[0.9972, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5987, 0.808],[0.7445, 0.6609],[0.9457, 0.5778],[1.0, 0.524],[1.0, 0.4537],[1.0, 0.7383],[1.0, 0.8857],[1.0, 0.8691],[1.0, 0.8203],[1.0, 0.861],[1.0, 1.0],[1.0, 0.9674],[1.0, 0.9236],[0.9501, 0.9628],[1.0, 1.0],[1.0, 1.0],[1.0, 1.0],[0.8784, 1.0],[0.9966, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5949, 0.809],[0.7445, 0.6591],[0.9431, 0.5732],[1.0, 0.5202],[1.0, 0.4526],[1.0, 0.738],[1.0, 0.8826],[1.0, 0.8649],[1.0, 0.8143],[1.0, 0.8599],[1.0, 0.9985],[1.0, 0.9642],[1.0, 0.9179],[0.9501, 0.9614],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9982],[0.8784, 1.0],[0.9991, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5855, 0.8062],[0.737, 0.6527],[0.9394, 0.5711],[1.0, 0.5223],[1.0, 0.4572],[1.0, 0.7337],[1.0, 0.878],[1.0, 0.8578],[1.0, 0.809],[1.0, 0.861],[1.0, 0.9939],[1.0, 0.9603],[1.0, 0.9172],[0.9513, 0.9635],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9975],[0.8803, 1.0],[0.9959, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5811, 0.8037],[0.7345, 0.6538],[0.9375, 0.5718],[1.0, 0.5205],[1.0, 0.4554],[1.0, 0.7323],[1.0, 0.8762],[1.0, 0.8592],[1.0, 0.8094],[1.0, 0.8582],[1.0, 0.9939],[1.0, 0.9639],[1.0, 0.919],[0.9501, 0.9621],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9996],[0.8797, 1.0],[0.9959, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5849, 0.7995],[0.737, 0.6489],[0.9369, 0.5654],[1.0, 0.5163],[1.0, 0.4537],[1.0, 0.7312],[1.0, 0.8766],[1.0, 0.8575],[1.0, 0.8062],[1.0, 0.8582],[1.0, 0.9946],[1.0, 0.9621],[1.0, 0.9151],[0.9475, 0.9614],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9978],[0.8778, 1.0],[0.9947, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5836, 0.7974],[0.7363, 0.6467],[0.935, 0.5626],[1.0, 0.5131],[1.0, 0.4512],[1.0, 0.7305],[1.0, 0.8769],[1.0, 0.8606],[1.0, 0.8097],[1.0, 0.8571],[1.0, 0.9929],[1.0, 0.96],[1.0, 0.9123],[0.9482, 0.96],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9968],[0.8771, 1.0],[0.9941, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5773, 0.792],[0.7313, 0.6428],[0.935, 0.5633],[1.0, 0.5127],[1.0, 0.4473],[1.0, 0.7273],[1.0, 0.8762],[1.0, 0.8578],[1.0, 0.8083],[1.0, 0.8507],[1.0, 0.9883],[1.0, 0.954],[1.0, 0.9077],[0.9413, 0.9519],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9946],[0.8696, 1.0],[0.989, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5773, 0.7892],[0.7307, 0.6404],[0.9356, 0.5608],[1.0, 0.5127],[1.0, 0.4484],[1.0, 0.7259],[1.0, 0.8776],[1.0, 0.8613],[1.0, 0.8111],[1.0, 0.849],[1.0, 0.99],[1.0, 0.9568],[1.0, 0.9108],[0.9431, 0.9501],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9915],[0.8696, 1.0],[0.9884, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5849, 0.7892],[0.7357, 0.639],[0.9318, 0.559],[1.0, 0.5117],[1.0, 0.4484],[1.0, 0.721],[1.0, 0.8758],[1.0, 0.8592],[1.0, 0.809],[1.0, 0.8458],[1.0, 0.99],[1.0, 0.9565],[1.0, 0.9112],[0.94, 0.9476],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9886],[0.8696, 1.0],[0.9878, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5842, 0.7889],[0.7345, 0.6375],[0.9325, 0.5598],[1.0, 0.5127],[1.0, 0.4512],[1.0, 0.7206],[1.0, 0.873],[1.0, 0.856],[1.0, 0.8058],[0.9978, 0.8451],[1.0, 0.9876],[1.0, 0.9547],[1.0, 0.9101],[0.935, 0.9462],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9918],[0.8646, 1.0],[0.9821, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5811, 0.7864],[0.7326, 0.6358],[0.9293, 0.5573],[1.0, 0.5117],[1.0, 0.448],[1.0, 0.7206],[1.0, 0.873],[1.0, 0.8518],[1.0, 0.7995],[0.9991, 0.8454],[1.0, 0.9865],[1.0, 0.9494],[1.0, 0.9055],[0.9337, 0.9469],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9858],[0.8595, 1.0],[0.9802, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5779, 0.7846],[0.7301, 0.6368],[0.9281, 0.5583],[1.0, 0.5117],[1.0, 0.4491],[1.0, 0.7171],[1.0, 0.8712],[1.0, 0.8543],[1.0, 0.803],[0.9997, 0.8394],[1.0, 0.9858],[1.0, 0.9522],[1.0, 0.9066],[0.9343, 0.9409],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9872],[0.8608, 1.0],[0.9809, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5786, 0.785],[0.7288, 0.6361],[0.9293, 0.5548],[1.0, 0.5092],[1.0, 0.4463],[1.0, 0.7146],[1.0, 0.8684],[1.0, 0.8507],[1.0, 0.7984],[0.9966, 0.8391],[1.0, 0.9858],[1.0, 0.9519],[1.0, 0.9063],[0.9325, 0.942],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9858],[0.8595, 1.0],[0.9771, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5723, 0.7825],[0.7238, 0.6333],[0.9243, 0.5527],[1.0, 0.506],[1.0, 0.4452],[1.0, 0.7139],[1.0, 0.8649],[1.0, 0.8472],[1.0, 0.7952],[0.9934, 0.8401],[1.0, 0.9816],[1.0, 0.948],[1.0, 0.9041],[0.9306, 0.9434],[1.0, 1.0],[1.0, 1.0],[1.0, 0.9819],[0.8589, 1.0],[0.9746, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5773, 0.7871],[0.7288, 0.6354],[0.9268, 0.5537],[1.0, 0.5074],[1.0, 0.4459],[1.0, 0.7118],[1.0, 0.8624],[1.0, 0.8472],[1.0, 0.7974],[0.9941, 0.8391],[1.0, 0.9777],[1.0, 0.9469],[1.0, 0.9048],[0.9312, 0.9427],[1.0, 1.0],[1.0, 1.0],[0.9878, 0.9869],[0.8595, 1.0],[0.9765, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5654, 0.7836],[0.7213, 0.6344],[0.9205, 0.5527],[1.0, 0.506],[1.0, 0.4441],[1.0, 0.7114],[1.0, 0.8628],[1.0, 0.8483],[1.0, 0.7977],[0.9941, 0.8341],[1.0, 0.9791],[1.0, 0.948],[1.0, 0.9041],[0.9287, 0.937],[1.0, 1.0],[1.0, 1.0],[0.9802, 0.9851],[0.8533, 1.0],[0.9677, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5616, 0.7846],[0.7194, 0.6344],[0.918, 0.5495],[1.0, 0.5004],[1.0, 0.4381],[1.0, 0.7079],[1.0, 0.8592],[1.0, 0.8469],[1.0, 0.7963],[0.9897, 0.8313],[1.0, 0.9748],[1.0, 0.9455],[1.0, 0.9017],[0.9243, 0.9349],[1.0, 1.0],[1.0, 1.0],[0.979, 0.9823],[0.8501, 1.0],[0.9677, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5654, 0.7843],[0.7181, 0.6336],[0.9211, 0.5495],[1.0, 0.5014],[1.0, 0.4335],[1.0, 0.7065],[1.0, 0.8617],[1.0, 0.8461],[1.0, 0.7942],[0.9821, 0.8313],[1.0, 0.9766],[1.0, 0.942],[1.0, 0.8978],[0.918, 0.9349],[1.0, 1.0],[1.0, 1.0],[0.9765, 0.9766],[0.8457, 1.0],[0.9626, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5673, 0.7825],[0.72, 0.6347],[0.923, 0.5499],[1.0, 0.5021],[1.0, 0.4349],[1.0, 0.7033],[1.0, 0.8635],[1.0, 0.8522],[1.0, 0.7988],[0.9809, 0.826],[1.0, 0.978],[1.0, 0.9466],[1.0, 0.8995],[0.9167, 0.9303],[1.0, 1.0],[1.0, 1.0],[0.9739, 0.977],[0.8426, 1.0],[0.9607, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5666, 0.7853],[0.7187, 0.6382],[0.9199, 0.5527],[1.0, 0.5021],[1.0, 0.436],[1.0, 0.7054],[1.0, 0.8642],[1.0, 0.8543],[1.0, 0.8023],[0.984, 0.8256],[1.0, 0.9784],[1.0, 0.9483],[1.0, 0.9017],[0.9199, 0.9296],[1.0, 1.0],[1.0, 1.0],[0.9783, 0.9784],[0.8445, 1.0],[0.9607, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5673, 0.7853],[0.7206, 0.6379],[0.9218, 0.5541],[1.0, 0.5039],[1.0, 0.4342],[1.0, 0.7065],[1.0, 0.8649],[1.0, 0.8529],[1.0, 0.8002],[0.9846, 0.8299],[1.0, 0.9784],[1.0, 0.9466],[1.0, 0.9024],[0.9199, 0.9345],[1.0, 1.0],[1.0, 1.0],[0.9834, 0.9784],[0.8438, 1.0],[0.962, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5591, 0.7882],[0.7131, 0.6397],[0.9167, 0.5548],[1.0, 0.5053],[1.0, 0.4385],[1.0, 0.7037],[1.0, 0.8603],[1.0, 0.8497],[1.0, 0.7995],[0.9783, 0.8267],[1.0, 0.978],[1.0, 0.9476],[1.0, 0.9034],[0.9142, 0.9321],[1.0, 1.0],[1.0, 1.0],[0.9815, 0.9802],[0.8394, 1.0],[0.9607, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5585, 0.7875],[0.7118, 0.6379],[0.9199, 0.5541],[1.0, 0.5046],[1.0, 0.4349],[1.0, 0.704],[1.0, 0.8617],[1.0, 0.849],[1.0, 0.7977],[0.979, 0.8281],[1.0, 0.9773],[1.0, 0.9451],[1.0, 0.9017],[0.9136, 0.9331],[1.0, 1.0],[1.0, 1.0],[0.9821, 0.9791],[0.8388, 1.0],[0.9614, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5578, 0.7857],[0.7118, 0.6354],[0.9161, 0.5513],[1.0, 0.5039],[1.0, 0.4371],[1.0, 0.7022],[1.0, 0.8596],[1.0, 0.844],[1.0, 0.7935],[0.9796, 0.8288],[1.0, 0.9763],[1.0, 0.9427],[1.0, 0.8992],[0.9155, 0.9342],[1.0, 1.0],[1.0, 1.0],[0.9878, 0.9794],[0.8419, 1.0],[0.9645, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5547, 0.7892],[0.7093, 0.6368],[0.9155, 0.5509],[1.0, 0.5035],[1.0, 0.4399],[1.0, 0.7033],[1.0, 0.8585],[1.0, 0.8476],[1.0, 0.7988],[0.9834, 0.8281],[1.0, 0.9763],[1.0, 0.9469],[1.0, 0.9024],[0.9186, 0.9331],[1.0, 1.0],[1.0, 1.0],[0.9859, 0.9844],[0.8438, 1.0],[0.967, 1.0],[1.0, 1.0],[1.0, 1.0]
[0.5566, 0.7839],[0.7125, 0.6329],[0.9193, 0.5481],[1.0, 0.5004],[1.0, 0.4318],[1.0, 0.7008],[1.0, 0.8582],[1.0, 0.844],[1.0, 0.792],[0.9853, 0.826],[1.0, 0.9741],[1.0, 0.9423],[1.0, 0.8974],[0.9205, 0.9314],[1.0, 1.0],[1.0, 1.0],[0.9934, 0.9787],[0.8457, 1.0],[0.9677, 1.0],[1.0, 1.0],[1.0, 1.0]
